지점명,주소,주소1,주소2,주소3
가평휴게소(상),경기도 가평군 설악면 미사리로 544,경기도,가평군,설악면 미사리로 544
수원파장,경기도 수원시 장안구 파장로 91,경기도,수원시,장안구 파장로 91
대구성당D/T,대구광역시 달서구 구마로 209,대구광역시,달서구,구마로 209
아산장재,서울특별시 용산구 한강대로71길 47,서울특별시,용산구,한강대로71길 47
김포마산,경기도 김포시 김포한강8로148번길 5,경기도,김포시,김포한강8로148번길 5
롯데더몰여수,전라남도 여수시 국포1로 36,전라남도,여수시,국포1로 36
진영휴게소(하),경상남도 김해시 진영읍 하계로94번길 94-4,경상남도,김해시,진영읍 하계로94번길 94-4
용인휴게소(하),경기도 용인시 처인구 양지면 주북로94번길 30-1,경기도,용인시,처인구 양지면 주북로94번길 30-1
진주혁신,경상남도 진주시 소호로 12,경상남도,진주시,소호로 12
의정부고산,경기도 의정부시 문충로 116,경기도,의정부시,문충로 116
안산사동,경기도 안산시 상록구 항가울로 28,경기도,안산시,상록구 항가울로 28
영암대불,전라남도 영암군 삼호읍 대불주거로 145,전라남도,영암군,삼호읍 대불주거로 145
신정네거리역,서울특별시 양천구 신월로 297,서울특별시,양천구,신월로 297
송도달빛공원,인천광역시 연수구 송도동 29-1번지(아트센터대로 169번길 100),인천광역시,연수구,송도동 29-1번지(아트센터대로 169번길 100)
원주봉산,강원도 원주시 행구로 69,강원도,원주시,행구로 69
문경시청,경상북도 문경시 시청1길 5,경상북도,문경시,시청1길 5
광명역사,경기도 광명시 광명역로 광명역 동편 맞이방,경기도,광명시,광명역로 광명역 동편 맞이방
안산그랑시티자이,"경기도 안산시 상록구 해양1로 199, 그랑시티 PORT AVENUE",경기도,안산시,"상록구 해양1로 199, 그랑시티 PORT AVENUE"
대전목원대,대전광역시 서구 도안북로93번길 7,대전광역시,서구,도안북로93번길 7
감일,경기도 하남시 감일백제로 109,경기도,하남시,감일백제로 109
청주동남,충청북도 청주시 상당구 중고개로 141번길 13-16,충청북도,청주시,상당구 중고개로 141번길 13-16
무안,전라남도 무안군 무안읍 면성1길 129,전라남도,무안군,무안읍 면성1길 129
경기북부청사,경기도 의정부시 장곡로 620,경기도,의정부시,장곡로 620
송도랜드마크시티,인천광역시 연수구 랜드마크로 68,인천광역시,연수구,랜드마크로 68
인천왕길역,인천광역시 서구 봉화로 49,인천광역시,서구,봉화로 49
남양주덕소,경기도 남양주시 와부읍 수레로 100,경기도,남양주시,와부읍 수레로 100
논산내동,충청남도 논산시 중앙로 255,충청남도,논산시,중앙로 255
대구불로봉무,대구광역시 동구 팔공로 131,대구광역시,동구,팔공로 131
김포풍무,경기도 김포시 풍무로 122,경기도,김포시,풍무로 122
세종반곡,세종특별자치시  한누리대로 1824,세종특별자치시,,한누리대로 1824
홈플러스월드컵,서울특별시 마포구 월드컵로 240,서울특별시,마포구,월드컵로 240
DMC향동,경기도 고양시 덕양구 꽃마을로 45,경기도,고양시,덕양구 꽃마을로 45
천안나사렛,충청남도 천안시 서북구 월봉로 79,충청남도,천안시,서북구 월봉로 79
대구장기,대구광역시 달서구 장기로 264,대구광역시,달서구,장기로 264
광주주월,광주광역시 남구 서문대로 753,광주광역시,남구,서문대로 753
부산동아대,부산광역시 사하구 낙동대로550번길 1,부산광역시,사하구,낙동대로550번길 1
대구침산,대구광역시 북구 침산로 170-1,대구광역시,북구,침산로 170-1
안양석수,경기도 안양시 만안구 안양로 483,경기도,안양시,만안구 안양로 483
포항에비뉴,경상북도 포항시 남구 중흥로 77,경상북도,포항시,남구 중흥로 77
홈플러스강동,서울특별시 강동구 양재대로 1571,서울특별시,강동구,양재대로 1571
시화거북섬,경기도 시흥시 거북섬5길 4,경기도,시흥시,거북섬5길 4
대구연경,대구광역시 동구 동화천로 70길 39,대구광역시,동구,동화천로 70길 39
동탄산척,경기도 화성시 동탄순환대로 245,경기도,화성시,동탄순환대로 245
구미선산,경상북도 구미시 선산읍 선산중앙로 68,경상북도,구미시,선산읍 선산중앙로 68
충주호암,"충청북도 충주시 호암토성2로 상가동 지하1층 B-108호,109호",충청북도,충주시,"호암토성2로 상가동 지하1층 B-108호,109호"
청주남문성안길,충청북도 청주시 상당구 성안로 51,충청북도,청주시,상당구 성안로 51
원주단관,강원도 원주시 단관길 125,강원도,원주시,단관길 125
김포고촌,경기도 김포시 고촌읍 장차로5번길 10,경기도,김포시,고촌읍 장차로5번길 10
부평역,인천광역시 부평구 광장로 16,인천광역시,부평구,광장로 16
제주함덕,제주특별자치도 제주시 조천읍 조함해안로 530,제주특별자치도,제주시,조천읍 조함해안로 530
천안역사,충청남도 천안시 동남구 대흥로 239,충청남도,천안시,동남구 대흥로 239
광주효천,광주광역시 남구 효천로 51,광주광역시,남구,효천로 51
오송역사,충청북도 청주시 흥덕구 오송읍 오송가락로 123,충청북도,청주시,흥덕구 오송읍 오송가락로 123
전주법원,전라북도 전주시 덕진구 만성중앙로 60,전라북도,전주시,덕진구 만성중앙로 60
양양,강원도 양양군 양양읍 양양로 15-1,강원도,양양군,양양읍 양양로 15-1
이천,경기도 이천시 이섭대천로1217번길 26,경기도,이천시,이섭대천로1217번길 26
경기광주역,경기도 광주시 역동로 59,경기도,광주시,역동로 59
동탄호수공원,경기도 화성시 동탄면 동탄순환대로 127-19,경기도,화성시,동탄면 동탄순환대로 127-19
이천송정,경기도 이천시 증신로291번길 119-1,경기도,이천시,증신로291번길 119-1
천안신당,충청남도 천안시 서북구 천안대로 1215,충청남도,천안시,서북구 천안대로 1215
고덕국제,경기도 평택시 고덕면 고덕중앙로 218,경기도,평택시,고덕면 고덕중앙로 218
용산역사,서울특별시 용산구 청파로 56-20,서울특별시,용산구,청파로 56-20
마곡역,"서울특별시 강서구 마곡서로 56, 3동 1층 102호",서울특별시,강서구,"마곡서로 56, 3동 1층 102호"
구산역,서울특별시 은평구 연서로 130,서울특별시,은평구,연서로 130
시흥은계,경기도 시흥시 은계번영길 25,경기도,시흥시,은계번영길 25
홈플러스북수원,경기도 수원시 장안구 경수대로 930,경기도,수원시,장안구 경수대로 930
남양주화도D/T,경기도 남양주시 화도읍 먹갓로28번길 77-4,경기도,남양주시,화도읍 먹갓로28번길 77-4
울산송정,울산광역시 북구 화산로 109,울산광역시,북구,화산로 109
서천장항,충청남도 서천군 장항읍 장서로 73,충청남도,서천군,장항읍 장서로 73
평택서정,"경기도 평택시 정암로 32,1동",경기도,평택시,"정암로 32,1동"
비발디파크,강원도 홍천군 서면 한치골길 262,강원도,홍천군,서면 한치골길 262
광주운천,광주광역시 서구 상무대로 879,광주광역시,서구,상무대로 879
거제고현,경상남도 거제시 서문로 70,경상남도,거제시,서문로 70
홈플러스칠곡,대구광역시 북구 동암로12길 8,대구광역시,북구,동암로12길 8
경남산청,경상남도 산청군 산청읍 친환경로 2693,경상남도,산청군,산청읍 친환경로 2693
홍은포방,서울특별시 서대문구 홍은중앙로 100,서울특별시,서대문구,홍은중앙로 100
홈플러스동광주,광주광역시 북구 동문대로 200,광주광역시,북구,동문대로 200
광주운리,광주광역시 서구 풍암운리로 8,광주광역시,서구,풍암운리로 8
군포송정지구,경기도 군포시 송부로 42,경기도,군포시,송부로 42
진주대안,경상남도 진주시 진주대로 1077,경상남도,진주시,진주대로 1077
진주초장,경상남도 진주시 초북로 40,경상남도,진주시,초북로 40
대구옥포,대구광역시 달성군 옥포면 돌미상업로 6,대구광역시,달성군,옥포면 돌미상업로 6
원주기업도시,"강원도 원주시 지정면 신지정로 180,롯데프라자",강원도,원주시,"지정면 신지정로 180,롯데프라자"
세종보람디엠시티,세종특별자치시  한누리대로 2165,세종특별자치시,,한누리대로 2165
세종고운,세종특별자치시  마음안1로 137,세종특별자치시,,마음안1로 137
용인동백,경기도 용인시 기흥구 동백5로 21-11,경기도,용인시,기흥구 동백5로 21-11
대구삼덕,대구광역시 중구 동덕로 125,대구광역시,중구,동덕로 125
세종소담,세종특별자치시  한누리대로 2009,세종특별자치시,,한누리대로 2009
청주테크노폴리스,충청북도 청주시 흥덕구 송화로 172-1,충청북도,청주시,흥덕구 송화로 172-1
마산로봇랜드,경상남도 창원시 마산합포구 구산면 로봇랜드로 1층,경상남도,창원시,마산합포구 구산면 로봇랜드로 1층
롯데광복,부산광역시 중구 중앙대로 롯데백화점 지하 1층,부산광역시,중구,중앙대로 롯데백화점 지하 1층
수원당수,경기도 수원시 권선구 당진로 20,경기도,수원시,권선구 당진로 20
평택포승,경기도 평택시 포승읍 여술2길 15,경기도,평택시,포승읍 여술2길 15
제주공항국내선탑승,제주특별자치도 제주시 공항로 제주공항,제주특별자치도,제주시,공항로 제주공항
진도,전라남도 진도군 진도읍 남문길 6,전라남도,진도군,진도읍 남문길 6
전주에코,전라북도 전주시 덕진구 세병남로 롯데리아,전라북도,전주시,덕진구 세병남로 롯데리아
평창진부,강원도 평창군 진부면 진부중앙로 71,강원도,평창군,진부면 진부중앙로 71
홈플러스창원,경상남도 창원시 의창구 창원대로 415,경상남도,창원시,의창구 창원대로 415
대구서성네거리,대구광역시 중구 서성로 33,대구광역시,중구,서성로 33
대구황금네거리,대구광역시 수성구 청수로 117,대구광역시,수성구,청수로 117
판교D/T,경기도 성남시 분당구 동판교로 42,경기도,성남시,분당구 동판교로 42
홈플러스간석,인천광역시 남동구 경원대로 971,인천광역시,남동구,경원대로 971
경남의령,경상남도 의령군 의령읍 행복로 7,경상남도,의령군,의령읍 행복로 7
전주시청,전라북도 전주시 덕진구 기린대로 236,전라북도,전주시,덕진구 기린대로 236
익산제일,전라북도 익산시 무왕로13길 13,전라북도,익산시,무왕로13길 13
전북대,전라북도 전주시 덕진구 명륜4길 17,전라북도,전주시,덕진구 명륜4길 17
이대,서울특별시 서대문구 이화여대길 59,서울특별시,서대문구,이화여대길 59
김해장유,경상남도 김해시 능동로167번길 1,경상남도,김해시,능동로167번길 1
부천송내D/T,경기도 부천시 소사구 경인로 36,경기도,부천시,소사구 경인로 36
화성비봉,경기도 화성시 비봉면 양노로 78-5,경기도,화성시,비봉면 양노로 78-5
홈플러스광주하남,광주광역시 광산구 용아로 390,광주광역시,광산구,용아로 390
광주첨단,광주광역시 광산구 첨단중앙로 152,광주광역시,광산구,첨단중앙로 152
수원영통,경기도 수원시 영통구 청명남로 21,경기도,수원시,영통구 청명남로 21
창원대동백화점,경상남도 창원시 성산구 원이대로 730 대동백화점,경상남도,창원시,성산구 원이대로 730 대동백화점
메가마트동래,부산광역시 동래구 충렬대로  197 메가마트동래점 2F,부산광역시,동래구,충렬대로  197 메가마트동래점 2F
롯데백인천터미널,인천광역시 남구 연남로 35,인천광역시,남구,연남로 35
다산진건,경기도 남양주시 다산순환로 KB골든타워,경기도,남양주시,다산순환로 KB골든타워
송산새솔동,경기도 화성시 수노을중앙로 122,경기도,화성시,수노을중앙로 122
